product_id,product_name,category,subcategory,gender,color,size,fit,material,brand,price_inr,rating,season,description
PRD1390,Roadster Men's Navy Regular Fit Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Men,Navy,M,Regular Fit,Rayon,Roadster,1099,4.8,All-Season,"Elevate your look with this stylish Navy polo collar t-shirt by Roadster. Designed in a comfortable Regular Fit using high-grade Rayon, perfect for casual or semi-formal outings."
PRD1391,H&M Women's Olive Slim Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Women,Olive,S,Slim Fit,Polyester,H&M,1399,3.9,Summer,"Elevate your look with this stylish Olive v-neck casual t-shirt by H&M. Designed in a comfortable Slim Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1392,Under Armour Women's Brown Slim Fit Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Women,Brown,XL,Slim Fit,Cotton,Under Armour,1299,4.1,All-Season,Stay fashion-forward with this versatile Brown polo collar t-shirt from Under Armour. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD1393,Biba Men's Yellow Slim Fit Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Men,Yellow,S,Slim Fit,Rayon,Biba,1149,4.6,All-Season,"Top-rated Biba crewneck graphic tee featuring premium Yellow Rayon. Tailored to a comfortable Slim Fit, ideal for everyday wear during All-Season."
PRD1394,Allen Solly Unisex's Black Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Unisex,Black,M,Oversized,Rayon,Allen Solly,1899,4.8,Summer,"Essential Allen Solly Unisex's crewneck graphic tee tailored with a modern Oversized. Made of soft, breathable Rayon in rich Black. Ideal choice for Summer."
PRD1395,Roadster Women's Yellow Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Women,Yellow,S,Oversized,Polyester,Roadster,549,3.9,Summer,"Essential Roadster Women's crewneck graphic tee tailored with a modern Oversized. Made of soft, breathable Polyester in rich Yellow. Ideal choice for Summer."
PRD1396,Jack & Jones Unisex's Yellow Regular Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Unisex,Yellow,L,Regular Fit,Polyester,Jack & Jones,1499,4.0,Summer,"Elevate your look with this stylish Yellow henley collar tee by Jack & Jones. Designed in a comfortable Regular Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1397,FabIndia Men's Red Slim Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Men,Red,M,Slim Fit,Rayon,FabIndia,1999,3.5,Summer,"Top-rated FabIndia v-neck casual t-shirt featuring premium Red Rayon. Tailored to a comfortable Slim Fit, ideal for everyday wear during Summer."
PRD1398,FabIndia Women's Maroon Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Women,Maroon,L,Oversized,Cotton,FabIndia,2049,4.3,All-Season,"Crafted from premium Cotton, this FabIndia Maroon crewneck graphic tee offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Oversized design."
PRD1399,Zara Unisex's Purple Slim Fit Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Unisex,Purple,XL,Slim Fit,Cotton,Zara,1399,4.1,Summer,"Top-rated Zara crewneck graphic tee featuring premium Purple Cotton. Tailored to a comfortable Slim Fit, ideal for everyday wear during Summer."
PRD1400,Adidas Unisex's White Slim Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Unisex,White,L,Slim Fit,Rayon,Adidas,1349,4.5,Summer,"Top-rated Adidas v-neck casual t-shirt featuring premium White Rayon. Tailored to a comfortable Slim Fit, ideal for everyday wear during Summer."
PRD1401,Adidas Unisex's Maroon Slim Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Unisex,Maroon,XXL,Slim Fit,Polyester,Adidas,1949,4.4,Summer,"Essential Adidas Unisex's henley collar tee tailored with a modern Slim Fit. Made of soft, breathable Polyester in rich Maroon. Ideal choice for Summer."
PRD1402,Nike Women's Red Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Women,Red,XXL,Oversized,Cotton,Nike,899,4.0,All-Season,Stay fashion-forward with this versatile Red crewneck graphic tee from Nike. Includes a refined Oversized profile and high quality Cotton fabric.
PRD1403,US Polo Assn Men's Yellow Regular Fit Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Men,Yellow,L,Regular Fit,Cotton,US Polo Assn,949,3.5,All-Season,"Crafted from premium Cotton, this US Polo Assn Yellow polo collar t-shirt offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Regular Fit design."
PRD1404,Nike Unisex's Beige Slim Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Unisex,Beige,S,Slim Fit,Cotton,Nike,999,4.5,Summer,Stay fashion-forward with this versatile Beige henley collar tee from Nike. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD1405,US Polo Assn Women's Black Slim Fit Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Women,Black,L,Slim Fit,Cotton,US Polo Assn,1199,4.7,Summer,"Essential US Polo Assn Women's oversized cotton tee tailored with a modern Slim Fit. Made of soft, breathable Cotton in rich Black. Ideal choice for Summer."
PRD1406,HRX Men's Purple Slim Fit Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Men,Purple,M,Slim Fit,Cotton,HRX,1149,4.0,Summer,Stay fashion-forward with this versatile Purple crewneck graphic tee from HRX. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD1407,Adidas Women's Purple Regular Fit Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Women,Purple,XL,Regular Fit,Cotton,Adidas,1299,4.9,Summer,"Essential Adidas Women's crewneck graphic tee tailored with a modern Regular Fit. Made of soft, breathable Cotton in rich Purple. Ideal choice for Summer."
PRD1408,Biba Women's Olive Slim Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Women,Olive,S,Slim Fit,Cotton,Biba,799,3.7,Summer,"Top-rated Biba v-neck casual t-shirt featuring premium Olive Cotton. Tailored to a comfortable Slim Fit, ideal for everyday wear during Summer."
PRD1409,Mango Unisex's Beige Slim Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Unisex,Beige,L,Slim Fit,Rayon,Mango,1749,3.5,All-Season,"Elevate your look with this stylish Beige henley collar tee by Mango. Designed in a comfortable Slim Fit using high-grade Rayon, perfect for casual or semi-formal outings."
PRD1410,Mango Men's Grey Regular Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Men,Grey,L,Regular Fit,Cotton,Mango,1799,4.0,Summer,"Top-rated Mango v-neck casual t-shirt featuring premium Grey Cotton. Tailored to a comfortable Regular Fit, ideal for everyday wear during Summer."
PRD1411,Under Armour Men's Olive Regular Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Men,Olive,XL,Regular Fit,Rayon,Under Armour,1849,4.6,Summer,Stay fashion-forward with this versatile Olive henley collar tee from Under Armour. Includes a refined Regular Fit profile and high quality Rayon fabric.
PRD1412,W Men's Purple Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Men,Purple,S,Oversized,Rayon,W,1799,4.9,Summer,"Top-rated W v-neck casual t-shirt featuring premium Purple Rayon. Tailored to a comfortable Oversized, ideal for everyday wear during Summer."
PRD1413,Mango Men's Blue Regular Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Men,Blue,L,Regular Fit,Polyester,Mango,1049,3.6,Summer,"Elevate your look with this stylish Blue v-neck casual t-shirt by Mango. Designed in a comfortable Regular Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1414,Aurelia Women's Purple Slim Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Women,Purple,XL,Slim Fit,Cotton,Aurelia,1649,4.2,All-Season,Stay fashion-forward with this versatile Purple v-neck casual t-shirt from Aurelia. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD1415,Jack & Jones Men's Beige Oversized Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Men,Beige,S,Oversized,Rayon,Jack & Jones,1299,4.1,Summer,"Top-rated Jack & Jones oversized cotton tee featuring premium Beige Rayon. Tailored to a comfortable Oversized, ideal for everyday wear during Summer."
PRD1416,Aurelia Men's Brown Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Men,Brown,XXL,Oversized,Rayon,Aurelia,1649,3.8,All-Season,Stay fashion-forward with this versatile Brown crewneck graphic tee from Aurelia. Includes a refined Oversized profile and high quality Rayon fabric.
PRD1417,Tommy Hilfiger Men's Purple Slim Fit Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Men,Purple,XXL,Slim Fit,Polyester,Tommy Hilfiger,2049,4.4,All-Season,Stay fashion-forward with this versatile Purple oversized cotton tee from Tommy Hilfiger. Includes a refined Slim Fit profile and high quality Polyester fabric.
PRD1418,W Men's Blue Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Men,Blue,L,Oversized,Cotton,W,1199,4.7,Summer,"Essential W Men's v-neck casual t-shirt tailored with a modern Oversized. Made of soft, breathable Cotton in rich Blue. Ideal choice for Summer."
PRD1419,Aurelia Women's Maroon Slim Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Women,Maroon,XL,Slim Fit,Cotton,Aurelia,749,4.7,Summer,Stay fashion-forward with this versatile Maroon henley collar tee from Aurelia. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD1420,Nike Unisex's Red Slim Fit Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Unisex,Red,M,Slim Fit,Cotton,Nike,1399,4.7,All-Season,"Elevate your look with this stylish Red oversized cotton tee by Nike. Designed in a comfortable Slim Fit using high-grade Cotton, perfect for casual or semi-formal outings."
PRD1421,Tommy Hilfiger Women's Black Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Women,Black,XL,Oversized,Rayon,Tommy Hilfiger,1399,4.5,Summer,"Top-rated Tommy Hilfiger crewneck graphic tee featuring premium Black Rayon. Tailored to a comfortable Oversized, ideal for everyday wear during Summer."
PRD1422,Roadster Men's Yellow Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Men,Yellow,XXL,Oversized,Cotton,Roadster,1449,4.9,All-Season,"Elevate your look with this stylish Yellow v-neck casual t-shirt by Roadster. Designed in a comfortable Oversized using high-grade Cotton, perfect for casual or semi-formal outings."
PRD1423,Under Armour Unisex's Purple Slim Fit Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Unisex,Purple,XXL,Slim Fit,Cotton,Under Armour,1699,4.8,All-Season,"Top-rated Under Armour polo collar t-shirt featuring premium Purple Cotton. Tailored to a comfortable Slim Fit, ideal for everyday wear during All-Season."
PRD1424,Biba Unisex's Maroon Slim Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Unisex,Maroon,L,Slim Fit,Polyester,Biba,1099,4.2,All-Season,"Elevate your look with this stylish Maroon v-neck casual t-shirt by Biba. Designed in a comfortable Slim Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1425,Roadster Unisex's Maroon Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Unisex,Maroon,XXL,Oversized,Rayon,Roadster,1099,4.6,All-Season,"Top-rated Roadster v-neck casual t-shirt featuring premium Maroon Rayon. Tailored to a comfortable Oversized, ideal for everyday wear during All-Season."
PRD1426,Allen Solly Men's Pink Oversized Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Men,Pink,M,Oversized,Polyester,Allen Solly,1949,4.5,All-Season,"Elevate your look with this stylish Pink polo collar t-shirt by Allen Solly. Designed in a comfortable Oversized using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1427,Manyavar Unisex's Olive Regular Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Unisex,Olive,L,Regular Fit,Rayon,Manyavar,1649,4.2,Summer,"Top-rated Manyavar henley collar tee featuring premium Olive Rayon. Tailored to a comfortable Regular Fit, ideal for everyday wear during Summer."
PRD1428,HRX Women's Purple Regular Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Women,Purple,S,Regular Fit,Cotton,HRX,1249,3.7,Summer,"Crafted from premium Cotton, this HRX Purple henley collar tee offers exceptional comfort and durability for Summer wardrobe styling. Features a sleek Regular Fit design."
PRD1429,Allen Solly Men's Green Oversized Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Men,Green,S,Oversized,Polyester,Allen Solly,1899,4.7,Summer,"Elevate your look with this stylish Green oversized cotton tee by Allen Solly. Designed in a comfortable Oversized using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1430,Aurelia Women's Purple Regular Fit Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Women,Purple,XXL,Regular Fit,Cotton,Aurelia,1249,3.9,Summer,"Essential Aurelia Women's crewneck graphic tee tailored with a modern Regular Fit. Made of soft, breathable Cotton in rich Purple. Ideal choice for Summer."
PRD1431,Zara Women's Grey Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Women,Grey,S,Oversized,Polyester,Zara,1999,3.9,Summer,"Top-rated Zara v-neck casual t-shirt featuring premium Grey Polyester. Tailored to a comfortable Oversized, ideal for everyday wear during Summer."
PRD1432,Jack & Jones Unisex's Maroon Oversized Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Unisex,Maroon,XXL,Oversized,Rayon,Jack & Jones,1599,4.6,All-Season,"Elevate your look with this stylish Maroon polo collar t-shirt by Jack & Jones. Designed in a comfortable Oversized using high-grade Rayon, perfect for casual or semi-formal outings."
PRD1433,Allen Solly Women's White Oversized Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Women,White,M,Oversized,Cotton,Allen Solly,1999,4.3,Summer,Stay fashion-forward with this versatile White oversized cotton tee from Allen Solly. Includes a refined Oversized profile and high quality Cotton fabric.
PRD1434,Zara Women's Yellow Regular Fit V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Women,Yellow,XXL,Regular Fit,Cotton,Zara,999,3.5,Summer,Stay fashion-forward with this versatile Yellow v-neck casual t-shirt from Zara. Includes a refined Regular Fit profile and high quality Cotton fabric.
PRD1435,Roadster Men's Navy Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Men,Navy,XL,Oversized,Cotton,Roadster,1649,4.3,All-Season,"Crafted from premium Cotton, this Roadster Navy crewneck graphic tee offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Oversized design."
PRD1436,Tommy Hilfiger Men's White Oversized Henley Collar Tee,t-shirts,Henley Collar Tee,Men,White,XL,Oversized,Cotton,Tommy Hilfiger,1599,4.3,Summer,"Crafted from premium Cotton, this Tommy Hilfiger White henley collar tee offers exceptional comfort and durability for Summer wardrobe styling. Features a sleek Oversized design."
PRD1437,W Men's Olive Regular Fit Polo Collar T-Shirt,t-shirts,Polo Collar T-Shirt,Men,Olive,L,Regular Fit,Polyester,W,899,4.9,All-Season,"Top-rated W polo collar t-shirt featuring premium Olive Polyester. Tailored to a comfortable Regular Fit, ideal for everyday wear during All-Season."
PRD1438,Manyavar Unisex's Purple Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Unisex,Purple,L,Oversized,Cotton,Manyavar,1399,3.9,Summer,"Top-rated Manyavar v-neck casual t-shirt featuring premium Purple Cotton. Tailored to a comfortable Oversized, ideal for everyday wear during Summer."
PRD1439,Puma Unisex's Navy Regular Fit Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Unisex,Navy,L,Regular Fit,Cotton,Puma,1599,4.6,All-Season,"Crafted from premium Cotton, this Puma Navy crewneck graphic tee offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Regular Fit design."
PRD1440,Manyavar Unisex's Brown Oversized Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Unisex,Brown,S,Oversized,Polyester,Manyavar,1099,4.8,All-Season,"Elevate your look with this stylish Brown oversized cotton tee by Manyavar. Designed in a comfortable Oversized using high-grade Polyester, perfect for casual or semi-formal outings."
PRD1441,Tommy Hilfiger Men's Blue Slim Fit Henley Collar Tee,t-shirts,Henley Collar Tee,Men,Blue,S,Slim Fit,Rayon,Tommy Hilfiger,899,4.5,Summer,"Elevate your look with this stylish Blue henley collar tee by Tommy Hilfiger. Designed in a comfortable Slim Fit using high-grade Rayon, perfect for casual or semi-formal outings."
PRD1442,HRX Men's Yellow Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Men,Yellow,S,Oversized,Rayon,HRX,1999,4.5,All-Season,"Crafted from premium Rayon, this HRX Yellow crewneck graphic tee offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Oversized design."
PRD1443,Jack & Jones Men's Blue Slim Fit Oversized Cotton Tee,t-shirts,Oversized Cotton Tee,Men,Blue,L,Slim Fit,Cotton,Jack & Jones,1599,3.6,Summer,"Elevate your look with this stylish Blue oversized cotton tee by Jack & Jones. Designed in a comfortable Slim Fit using high-grade Cotton, perfect for casual or semi-formal outings."
PRD1444,Adidas Women's Beige Oversized V-Neck Casual T-Shirt,t-shirts,V-Neck Casual T-Shirt,Women,Beige,L,Oversized,Polyester,Adidas,499,4.1,All-Season,"Crafted from premium Polyester, this Adidas Beige v-neck casual t-shirt offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Oversized design."
PRD1445,Aurelia Unisex's Maroon Oversized Crewneck Graphic Tee,t-shirts,Crewneck Graphic Tee,Unisex,Maroon,S,Oversized,Cotton,Aurelia,1199,4.9,Summer,"Crafted from premium Cotton, this Aurelia Maroon crewneck graphic tee offers exceptional comfort and durability for Summer wardrobe styling. Features a sleek Oversized design."
